State_Name,State_Abbr,Year,Median_Home_Value,Median_Income,Price_To_Income,Mortgage_Rate_pct,Median_Rent_Price,Active_Listings,Average_CPI,CPI_Index,Population_Estimate,Home_Value_YoY_pct,Income_YoY_pct,Real_Home_Value,Real_Income,Monthly_Mortgage,Mortgage_Burden_pct,Rent_Burden_pct,Annual_Housing_Cost,Affordability_pct,Affordability_Gap_pct,Household_Estimate,Required_Income,Sales_Count
Colorado,CO,2018,356484.301709622,89820.0,3.96887443453153,4.539041666666667,1309.4442166751112,26133.71111111111,251.0995,100.0,5697155,,,356484.301709622,89820.0,1451.6260828643879,19.39380204227639,17.49424471175833,25262.16763198434,28.12532579824576,-6.665431060966307,2176757,84207.2254399478,95958.0
Colorado,CO,2019,376909.54526185815,87870.0,4.289399627425266,3.93375,1374.9366535436357,26616.63333333333,255.65258333333333,101.81325862191416,5758486,5.729633381969701,-2.1710086840347365,370196.91773300397,86305.06595050379,1428.0463697647515,19.502169610990116,18.776874749657026,25428.566432937896,28.938848791325704,-3.6668742987190717,2235103,84761.88810979298,96175.0
Colorado,CO,2020,398703.30851038353,100500.0,3.9671970996058064,3.113666666666667,1430.3876148568315,22094.528138528138,258.85575,103.08891495204092,5786873,5.782226404848445,14.373506316148866,386756.7222876179,97488.65825850883,1364.3915973450441,16.291242953373665,17.079255102768137,25144.171955368965,25.01907657250643,-19.90850227049196,2137402,83813.90651789655,99484.0
Colorado,CO,2021,473144.6714955783,97540.0,4.850775799626597,2.9557083333333334,1573.9884727652457,17403.029797979798,270.96791666666667,107.91256719613804,5814368,18.670866630959026,-2.9452736318407946,438451.8724641287,90387.98958671307,1586.810028386597,19.521960570677837,19.364221522639887,29450.903113541885,30.19366732985635,0.641417048616837,2313042,98169.67704513962,109735.0
Colorado,CO,2022,561764.5056492494,95870.0,5.859648541245952,5.3275,1750.6061891426975,18886.46212121212,292.6254166666667,116.53763415166765,5853355,18.729965588231146,-1.712118105392657,482045.57243554667,82265.27052645518,2503.2838769143887,31.333479214532872,21.912250203100417,42398.22564725615,44.22470600527396,32.16461405888739,2384584,141327.41882418716,84113.0
Colorado,CO,2023,563471.8953291053,99140.0,5.683597895189685,6.795375,1892.8053215603,19502.67121212121,304.70416666666665,121.34797825828672,5912240,0.30393334977307784,3.4108688849483704,464343.86746004684,81698.93015356426,2937.3435618214758,35.5538861628583,22.91069584297317,47644.50443909803,48.057801532275604,37.5751718899334,2428261,158815.01479699346,65537.0
Colorado,CO,2024,581541.9869474887,106500.0,5.460488140352007,6.7236666666666665,2075.4646280163183,22840.340909090908,313.69783333333334,124.92969254551814,5988502,3.206919771540573,7.423845067581203,465495.4119378817,85247.94853008761,3009.3570964100986,33.90824897363491,23.385516935395138,48906.208869765935,45.92132288240933,34.670871575670944,2479892,163020.69623255313,67145.0
Connecticut,CT,2018,261900.9426018721,89550.0,2.9246336415619445,4.539041666666667,1247.8006757375704,20170.8,251.0995,100.0,3574561,,,261900.9426018721,89550.0,1066.476805807084,14.291146476476838,16.720947078560407,18559.542406926194,20.725340487913112,-44.75033603185341,1378091,61865.141356420645,45745.0
Connecticut,CT,2019,263987.76437126513,105800.0,2.495158453414604,3.93375,1289.4462979837922,18585.666666666668,255.65258333333333,101.81325862191416,3566022,0.7967981133100821,18.146286990508088,259286.23437109473,103915.73890478321,1000.2048855270724,11.344478852859046,14.625099788095941,17810.1894424927,16.83382745037117,-78.21259062114552,1377166,59367.29814164234,44349.0
Connecticut,CT,2020,275156.47189976345,95280.0,2.887872291139415,3.113666666666667,1363.799505225847,14456.916666666666,258.85575,103.08891495204092,3579643,4.230767117217971,-9.943289224952744,266911.7935985376,92425.06824746988,941.605374727829,11.859009757277443,17.176316186723515,17352.706878528745,18.212328797784156,-64.72358001602747,1385437,57842.356261762485,54653.0
Connecticut,CT,2021,319251.13501769013,92950.0,3.434654491852503,2.9557083333333334,1505.2612597163911,10238.878787878788,270.96791666666667,107.91256719613804,3607765,16.02530473424224,-2.4454240134340943,295842.4058593942,86134.54615629466,1070.689227078421,13.822776465778434,19.433173874767824,19871.795695330235,21.379016347853938,-40.32451031364428,1428313,66239.31898443413,59832.0
Connecticut,CT,2022,355476.263389763,96720.0,3.675312896916491,5.3275,1662.388203763796,7604.848484848484,292.6254166666667,116.53763415166765,3618707,11.346906682122082,4.05594405594405,305031.30252938654,82994.64864210643,1584.0409812665694,19.653113911495897,20.62516381840938,26828.969569773617,27.73880228471218,-8.151749639652053,1433635,89429.89856591207,46581.0
Connecticut,CT,2023,380616.54277582455,94620.0,4.022580244935791,6.795375,1782.9695864577582,5950.765151515151,304.70416666666665,121.34797825828672,3641369,7.0722807611197425,-2.1712158808932958,313657.0944475811,77974.10501442656,1984.1301060673647,25.16334947453855,22.61216977118273,32183.125213876516,34.013026013397294,11.798497469224326,1442969,107277.08404625506,36014.0
Connecticut,CT,2024,416097.668659128,99240.0,4.192842287979928,6.7236666666666665,1910.0148179087696,6075.962121212121,313.69783333333334,124.92969254551814,3674449,9.322013600496891,4.882688649334188,333065.4708107305,79436.67992606474,2153.2176525237082,26.03648914780784,23.095705174229376,34992.76054078532,35.26074218136368,14.91954467181958,1455235,116642.53513595107,35576.0
Delaware,DE,2018,239643.89602759,79960.0,2.9970472239568533,4.539041666666667,1154.790808044882,5808.211111111112,251.0995,100.0,966985,,,239643.89602759003,79960.0,975.8447381962278,14.644993569728282,17.330527384365414,16982.302570961714,21.238497462433358,-41.25293021817565,367671,56607.67523653905,11066.0
Delaware,DE,2019,250131.5704113159,89920.0,2.7817123043963066,3.93375,1193.0033108190146,4902.75,255.65258333333333,101.81325862191416,976668,4.376357819903931,12.456228114057023,245676.8143923034,88318.55616557757,947.7061156444618,12.647323607354918,15.920862688865853,16875.36793678249,18.767090677026793,-59.85429236894804,376239,56251.22645594164,11519.0
Delaware,DE,2020,264998.64893354976,83990.0,3.1551214303315844,3.113666666666667,1249.3687740776436,3578.166666666667,258.85575,103.08891495204092,991890,5.943703346917184,-6.5947508896797125,257058.3355706407,81473.3572848971,906.8445688689544,12.956464848705146,17.850250373772738,16712.105102965546,19.897731995434633,-50.77095222150568,370953,55707.01700988516,14747.0
Delaware,DE,2021,310379.9493558658,78860.0,3.935835015925258,2.9557083333333334,1426.578420358501,2371.727272727273,270.96791666666667,107.91256719613804,1005130,17.1251063373141,-6.1078699845219635,287621.68987392384,73077.67950387731,1040.9374677964954,15.839778865784867,21.708015526632025,19319.608499386995,24.498615900820436,-22.455897596220225,395656,64398.694997956656,17139.0
Delaware,DE,2022,354432.2768939093,86090.0,4.116997059982685,5.3275,1568.561107139608,2098.333333333333,292.6254166666667,116.53763415166765,1020279,14.193032645783221,9.168146081663696,304135.4661727852,73873.13173696178,1579.3888636327463,22.014945247523467,21.864018220089786,26750.17645525896,31.072338779485374,3.4511041704828402,402334,89167.2548508632,13169.0
